10.0341	34
10.0699	34
10.0833	35
10.2106	36
10.2311	38
10.2459	39
10.2669	41
10.2812	42
10.3022	44
10.3165	45
10.3175	44
10.3401	43
10.3523	42
10.3534	41
10.3754	40
10.3876	40
10.3887	39
10.4107	38
10.4229	38
10.424	38
10.446	37
10.4581	39
10.4592	38
10.4859	41
10.5012	43
10.5022	43
10.5295	46
10.5453	48
10.5464	47
10.5779	51
10.5789	51
10.5973	51
10.5984	51
10.6262	50
10.6273	50
10.643	50
10.6441	49
10.6719	49
10.673	48
10.6887	48
10.6898	47
10.7229	48
10.7239	48
10.7423	51
10.7434	51
10.7801	56
10.7812	56
10.8022	59
10.8032	59
10.8426	64
10.8437	64
10.8652	66
10.8663	66
10.9073	71
10.9083	70
10.9094	70
10.9304	69
10.9314	68
10.9687	67
10.9698	67
10.9708	66
10.9918	65
10.9929	65
11.0344	65
11.0354	65
11.0365	65
11.0607	65
11.0617	66
11.1042	66
11.1053	67
11.1063	67
11.1305	70
11.1315	70
11.1667	75
11.1678	73
11.1688	72
11.1835	72
11.1846	70
11.2203	72
11.2214	70
11.2224	68
11.2392	68
11.2403	67
11.2718	69
11.2728	67
11.2739	65
11.2928	66
11.2939	64
11.3259	67
11.327	65
11.328	64
11.3469	65
11.348	64
11.349	63
11.3805	62
11.3816	61
11.3826	60
11.4015	59
11.4026	59
11.4036	58
11.4352	58
11.4362	57
11.4373	57
11.4583	57
11.4593	57
11.4604	57
11.4951	57
11.4961	57
11.4972	58
11.5161	58
11.5171	58
11.5182	58
11.5549	58
11.556	58
11.557	58
11.576	58
11.577	58
11.5781	58
11.6169	59
11.618	59
11.619	59
11.6379	60
11.639	60
11.64	60
11.6789	60
11.68	60
11.681	60
11.6999	61
11.701	61
11.702	61
11.7409	66
11.742	66
11.743	65
11.7619	67
11.763	66
11.764	66
11.8034	70
11.8045	70
11.8055	69
11.8265	71
11.8276	70
11.8286	69
11.8701	74
11.8712	73
11.8722	72
11.8954	75
11.8964	74
11.8975	73
11.9395	78
11.9405	77
11.9416	76
11.9647	78
11.9658	77
11.9668	76
12.0088	80
12.0099	79
12.0109	78
12.034	80
12.0351	78
12.0361	77
12.0782	82
12.0792	80
12.0803	79
12.1034	81
12.1044	79
12.1055	78
12.1475	82
12.1486	81
12.1496	79
12.1727	81
12.1738	79
12.1748	78
12.2169	82
12.2179	81
12.219	79
12.2421	81
12.2431	80
12.2442	78
12.2862	83
12.2873	81
12.2883	80
12.3114	81
12.3125	80
12.3135	79
12.3556	83
12.3566	81
12.3577	79
12.3808	81
12.3818	80
12.3829	78
12.4249	82
12.4259	81
12.427	79
12.4501	81
12.4512	80
12.4522	79
12.4942	83
12.4953	81
12.4963	80
12.5195	81
