10.0345	10
11.0345	1
13.0345	10
13.0345	1
17.0773	2
18.3207	1
18.3638	3
19.6073	1
19.6481	2
20.0644	3
20.4803	4
20.6861	5
20.9276	2
20.9696	3
21.2237	4
21.5566	5
22.0197	2
22.1399	3
22.3887	2
23.7519	3
24.1278	4
24.2522	2
24.3793	3
24.708	4
24.8361	2
24.878	3
25.2094	4
25.338	2
25.422	3
25.7558	4
27.4312	5
27.9361	2
27.9791	3
28.2254	4
28.5576	5
28.9236	2
28.9666	3
29.2067	4
29.3351	2
29.3771	3
30.6507	2
30.6933	3
31.6539	2
31.6954	3
31.9888	2
32.0298	3
32.1574	2
32.1999	3
32.662	2
32.7034	3
33.1649	2
33.2053	3
33.2484	4
33.3764	2
33.4998	3
33.6262	2
35.6006	3
35.7281	2
35.7701	3
36.3602	2
36.4006	3
36.7345	2
36.8615	3
38.5793	2
38.6223	3
38.7914	2
38.8339	3
40.3832	2
40.5088	3
40.7223	2
40.7648	3
40.8073	4
40.9302	2
40.9711	3
41.3024	4
41.4305	2
41.473	3
41.8068	4
44.5111	5
44.6817	2
44.7221	3
44.7599	4
45.2996	5
45.5537	2
45.5967	3
45.8072	2
47.1987	3
47.5294	4
47.7814	5
47.9905	6
48.0765	2
48.1179	3
48.3075	4
48.56	5
48.6891	2
48.7321	3
49.1536	2
49.2791	3
49.912	2
50.0359	3
50.4593	2
50.5003	3
50.8667	2
51.9097	1
52.1958	2
52.2379	3
52.281	4
52.3246	2
52.367	3
52.6634	4
52.7916	2
52.834	3
53.127	4
53.2981	2
53.4671	3
53.8496	2
55.3048	3
55.6785	2
55.72	3
56.4311	2
56.4742	3
56.85	2
56.892	3
57.6858	4
57.8148	2
57.8578	3
58.1964	4
58.2813	2
58.4094	3
58.7504	4
58.8754	2
58.9174	3
59.2559	4
59.3845	2
59.5467	3
59.8863	2
61.2803	3
61.4088	2
61.4513	3
62.0828	2
62.1248	3
62.2959	2
62.3384	3
62.7585	2
62.8	3
63.6844	2
63.7259	3
65.1112	4
66.7618	5
67.0164	2
67.0568	3
67.2632	4
67.3902	2
67.4322	3
67.8491	2
67.8921	3
68.1052	2
68.1481	3
68.8418	2
68.8853	3
70.2674	4
70.7282	2
70.7697	3
71.103	4
73.8301	5
74.0866	2
74.1292	3
74.1717	4
74.7208	5
74.8073	2
74.8504	3
75.0982	4
75.221	2
75.2636	3
75.3916	2
75.4346	3
75.7715	2
75.8991	3
76.027	2
76.0691	3
76.3211	2
76.3626	3
77.0777	2
77.2062	3
78.1688	2
78.2928	3
79.1327	2
79.1737	3
79.5108	2
79.5532	3
79.6817	2
79.7242	3
79.8936	2
79.9351	3
80.4021	4
80.4441	2
80.4861	3
80.8216	4
83.4796	2
83.522	3
83.7345	2
83.7765	3
85.0862	2
85.1292	3
87.8238	4
87.9507	2
87.9938	3
88.1647	2
88.2067	3
89.8857	4
90.1403	5
90.2258	2
90.2687	3
90.4814	4
90.5668	2
90.6902	3
91.9382	2
91.9797	3
92.1501	2
92.273	3
92.7349	2
92.8624	3
93.4089	2
93.4519	3
93.5343	4
96.5162	5
96.7281	6
96.8131	2
96.8551	3
96.8966	4
97.2786	5
97.4896	2
97.5326	3
97.7861	2
99.1714	3
99.2994	2
99.3424	3
101.919	2
101.958	3
102.292	2
102.409	3
103.078	4
105.442	5
105.698	6
105.741	2
105.868	3
106.037	4
106.288	5
106.541	2
106.583	3
106.988	4
107.115	2
107.274	3
107.315	4
107.444	2
107.486	3
107.741	2
109.212	3
109.552	4
109.68	2
109.723	3
110.062	4
112.782	5
113.121	2
113.164	3
113.205	4
113.754	5
113.921	2
113.964	3
114.219	2
114.981	3
116.04	4
116.125	2
116.253	3
116.381	2
118.025	3
118.153	2
118.195	3
118.322	2
118.364	3
119.83	2
119.872	3
121.051	2
121.09	3
121.514	2
121.641	3
122.28	4
122.451	2
122.656	3
122.998	4
123.041	2
123.083	3
123.412	4
126.149	5
126.5	6
