11.0344	0.132
13.0344	0.006
13.3192	0.12641
14.3192	0.012
14.6028	0.169209
15.6028	0.012
15.6889	0.418485
15.7698	0.444988
15.8507	0.593317
15.9357	0.564508
16.016	0.597561
16.0948	0.761423
16.1762	0.589489
16.2613	0.564017
16.3473	0.558258
16.4214	0.64802
16.4955	0.810025
16.5774	1.17142
16.6604	1.15659
16.7454	1.27051
16.8295	1.14247
16.9145	1.26941
16.9974	1.15791
17.0798	0.728163
17.1601	0.597745
17.2353	0.798696
17.3125	1.24314
17.3929	1.19439
17.4748	1.31785
17.5613	1.11005
17.6406	0.907657
17.7199	0.605105
17.8035	0.574659
17.888	0.567991
17.9731	0.423155
18.0586	0.561042
18.1389	0.597561
18.2146	0.634519
18.2929	0.613227
18.3758	0.57864
18.4592	0.575679
18.5318	0.66118
18.608	0.630143
18.6873	0.605105
18.7666	0.605105
18.8522	0.560719
18.9356	0.575679
19.0123	0.625827
19.0895	0.62157
19.1715	0.58571
19.2561	0.56752
19.3415	0.702315
19.4182	0.625827
19.5022	0.571403
19.5845	0.583026
19.6659	0.736861
19.7494	1.15068
19.8324	1.15659
19.9179	1.26271
19.9987	0.89079
20.0786	0.601124
20.1616	0.578296
20.2451	0.574659
20.3306	0.701472
20.413	0.728163
20.4939	0.593317
20.5785	0.567686
20.6614	0.578957
20.7386	0.621602
20.8169	0.613227
20.9014	0.567852
20.9864	0.564974
21.0715	0.564207
21.157	0.561204
21.2415	0.567825
21.3251	0.574686
21.4106	0.561204
21.493	0.582502
21.576	0.578296
21.661	0.564646
21.7429	0.585738
21.8259	0.578296
21.91	0.571235
21.9955	0.561042
22.0763	0.594041
22.1562	0.601124
22.2402	0.571067
22.3262	0.558418
22.4045	0.613227
22.4827	0.613227
22.5652	0.58198
22.6493	0.571067
22.7339	0.56752
22.8193	0.56169
22.9013	0.58571
22.9843	0.578296
23.0703	0.697422
23.1543	0.71464
23.2325	0.613258
23.3108	0.613227
23.3928	0.58571
23.4763	0.574659
23.5614	0.705226
23.6458	0.710611
23.7256	0.601153
23.8081	0.58198
23.8936	0.561204
23.9776	0.571712
24.059	0.589518
24.1456	0.415795
24.2275	0.58624
24.3105	0.578296
24.3955	0.564508
24.4805	0.564836
24.5593	0.609139
24.6391	0.601124
24.7232	0.571067
24.8088	0.561042
24.8943	0.561042
24.9752	0.593317
25.0607	0.561204
25.1447	0.571403
25.2251	0.597195
25.3112	0.557938
25.3957	0.567686
25.4812	0.701675
25.5605	0.605135
25.6441	0.574659
25.7296	0.56134
25.813	0.575196
25.8971	0.571067
25.9826	0.561204
26.0645	0.585858
26.1444	0.601153
26.2269	0.58198
26.3114	0.56752
26.3969	0.561366
26.4819	0.56481
26.5649	0.578324
26.6479	0.578296
26.7329	0.564672
26.817	0.571067
26.9005	0.574659
26.9861	0.561178
27.07	0.571597
27.1556	0.561204
27.2416	0.557752
27.323	0.29482
27.406	0.289162
