13.0577	Seq: 1	ACK: 1	time: 13034	echo: 10017
13.1012	Seq: 1501	ACK: 1	time: 13074	echo: 13057
13.337	Seq: 4501	ACK: 1	time: 13318	echo: 13301
14.3411	Seq: 3001	ACK: 1	time: 14318	echo: 13337
14.3821	Seq: 6001	ACK: 1	time: 14358	echo: 14341
14.3826	Seq: 7501	ACK: 1	time: 14358	echo: 14341
14.3831	Seq: 9001	ACK: 1	time: 14358	echo: 14341
14.424	Seq: 10501	ACK: 1	time: 14399	echo: 14382
14.4246	Seq: 12001	ACK: 1	time: 14399	echo: 14382
14.465	Seq: 13501	ACK: 1	time: 14441	echo: 14424
14.4655	Seq: 15001	ACK: 1	time: 14441	echo: 14424
14.5034	Seq: 16501	ACK: 1	time: 14482	echo: 14465
14.5039	Seq: 18001	ACK: 1	time: 14482	echo: 14465
14.5428	Seq: 19501	ACK: 1	time: 14520	echo: 14503
14.5433	Seq: 21001	ACK: 1	time: 14520	echo: 14503
14.5822	Seq: 22501	ACK: 1	time: 14559	echo: 14542
14.5827	Seq: 24001	ACK: 1	time: 14559	echo: 14542
14.6226	Seq: 25501	ACK: 1	time: 14599	echo: 14582
14.6231	Seq: 27001	ACK: 1	time: 14599	echo: 14582
14.6636	Seq: 28501	ACK: 1	time: 14639	echo: 14622
14.6641	Seq: 30001	ACK: 1	time: 14639	echo: 14622
14.7046	Seq: 31501	ACK: 1	time: 14680	echo: 14663
14.7051	Seq: 33001	ACK: 1	time: 14680	echo: 14663
14.7455	Seq: 34501	ACK: 1	time: 14721	echo: 14704
14.7461	Seq: 36001	ACK: 1	time: 14721	echo: 14704
14.7865	Seq: 37501	ACK: 1	time: 14762	echo: 14745
14.787	Seq: 39001	ACK: 1	time: 14762	echo: 14745
14.8296	Seq: 40501	ACK: 1	time: 14803	echo: 14786
14.8301	Seq: 42001	ACK: 1	time: 14803	echo: 14786
14.872	Seq: 45001	ACK: 1	time: 14846	echo: 14829
14.8726	Seq: 46501	ACK: 1	time: 14846	echo: 14829
14.9119	Seq: 48001	ACK: 1	time: 14889	echo: 14872
14.9125	Seq: 49501	ACK: 1	time: 14889	echo: 14872
14.913	Seq: 51001	ACK: 1	time: 14889	echo: 14872
14.9529	Seq: 43501	ACK: 1	time: 14928	echo: 14911
14.9534	Seq: 52501	ACK: 1	time: 14930	echo: 14912
14.9934	Seq: 54001	ACK: 1	time: 14969	echo: 14952
14.9939	Seq: 55501	ACK: 1	time: 14969	echo: 14952
15.0354	Seq: 57001	ACK: 1	time: 15010	echo: 14993
15.0359	Seq: 58501	ACK: 1	time: 15010	echo: 14993
15.078	Seq: 60001	ACK: 1	time: 15052	echo: 15035
15.0785	Seq: 61501	ACK: 1	time: 15052	echo: 15035
15.121	Seq: 63001	ACK: 1	time: 15094	echo: 15077
15.1215	Seq: 64501	ACK: 1	time: 15094	echo: 15077
15.164	Seq: 66001	ACK: 1	time: 15138	echo: 15120
15.1645	Seq: 67501	ACK: 1	time: 15138	echo: 15120
15.205	Seq: 69001	ACK: 1	time: 15181	echo: 15164
15.2055	Seq: 70501	ACK: 1	time: 15181	echo: 15164
15.246	Seq: 72001	ACK: 1	time: 15222	echo: 15204
15.2465	Seq: 73501	ACK: 1	time: 15222	echo: 15204
15.2885	Seq: 75001	ACK: 1	time: 15262	echo: 15245
15.289	Seq: 76501	ACK: 1	time: 15262	echo: 15245
15.3305	Seq: 78001	ACK: 1	time: 15305	echo: 15288
15.3311	Seq: 79501	ACK: 1	time: 15305	echo: 15288
15.3316	Seq: 81001	ACK: 1	time: 15305	echo: 15288
15.3735	Seq: 82501	ACK: 1	time: 15347	echo: 15330
15.374	Seq: 84001	ACK: 1	time: 15347	echo: 15330
15.3746	Seq: 85501	ACK: 1	time: 15348	echo: 15331
15.3751	Seq: 87001	ACK: 1	time: 15348	echo: 15331
15.4124	Seq: 88501	ACK: 1	time: 15391	echo: 15374
15.4129	Seq: 90001	ACK: 1	time: 15391	echo: 15374
15.4134	Seq: 91501	ACK: 1	time: 15392	echo: 15375
15.4139	Seq: 93001	ACK: 1	time: 15392	echo: 15375
15.4477	Seq: 94501	ACK: 1	time: 15429	echo: 15412
15.4482	Seq: 96001	ACK: 1	time: 15429	echo: 15412
15.4487	Seq: 97501	ACK: 1	time: 15430	echo: 15413
15.4492	Seq: 99001	ACK: 1	time: 15430	echo: 15413
15.486	Seq: 100501	ACK: 1	time: 15465	echo: 15448
15.4865	Seq: 102001	ACK: 1	time: 15465	echo: 15448
15.4871	Seq: 103501	ACK: 1	time: 15466	echo: 15449
15.4876	Seq: 105001	ACK: 1	time: 15466	echo: 15449
15.5238	Seq: 106501	ACK: 1	time: 15503	echo: 15486
15.5244	Seq: 108001	ACK: 1	time: 15503	echo: 15486
15.5249	Seq: 109501	ACK: 1	time: 15504	echo: 15487
15.5254	Seq: 111001	ACK: 1	time: 15504	echo: 15487
15.5617	Seq: 112501	ACK: 1	time: 15541	echo: 15524
15.5622	Seq: 114001	ACK: 1	time: 15541	echo: 15524
15.5627	Seq: 115501	ACK: 1	time: 15542	echo: 15525
15.5632	Seq: 117001	ACK: 1	time: 15542	echo: 15525
15.6	Seq: 118501	ACK: 1	time: 15579	echo: 15562
15.6005	Seq: 120001	ACK: 1	time: 15579	echo: 15562
15.6011	Seq: 121501	ACK: 1	time: 15580	echo: 15563
15.6016	Seq: 123001	ACK: 1	time: 15580	echo: 15563
15.6384	Seq: 124501	ACK: 1	time: 15617	echo: 15600
15.6389	Seq: 126001	ACK: 1	time: 15617	echo: 15600
15.6394	Seq: 127501	ACK: 1	time: 15618	echo: 15601
15.6399	Seq: 129001	ACK: 1	time: 15618	echo: 15601
15.6783	Seq: 130501	ACK: 1	time: 15655	echo: 15638
15.6788	Seq: 132001	ACK: 1	time: 15655	echo: 15638
15.6793	Seq: 133501	ACK: 1	time: 15656	echo: 15639
15.6799	Seq: 135001	ACK: 1	time: 15656	echo: 15639
15.7193	Seq: 136501	ACK: 1	time: 15695	echo: 15678
15.7198	Seq: 138001	ACK: 1	time: 15695	echo: 15678
15.7203	Seq: 139501	ACK: 1	time: 15696	echo: 15679
15.7208	Seq: 141001	ACK: 1	time: 15696	echo: 15679
15.7608	Seq: 142501	ACK: 1	time: 15736	echo: 15719
15.7613	Seq: 144001	ACK: 1	time: 15736	echo: 15719
15.7618	Seq: 145501	ACK: 1	time: 15737	echo: 15720
15.7623	Seq: 147001	ACK: 1	time: 15737	echo: 15720
15.8017	Seq: 148501	ACK: 1	time: 15778	echo: 15761
15.8023	Seq: 150001	ACK: 1	time: 15778	echo: 15761
15.8028	Seq: 151501	ACK: 1	time: 15779	echo: 15762
15.8033	Seq: 153001	ACK: 1	time: 15779	echo: 15762
15.8443	Seq: 154501	ACK: 1	time: 15819	echo: 15802
15.8448	Seq: 156001	ACK: 1	time: 15819	echo: 15802
15.8453	Seq: 157501	ACK: 1	time: 15820	echo: 15803
15.8459	Seq: 159001	ACK: 1	time: 15820	echo: 15803
15.8868	Seq: 160501	ACK: 1	time: 15861	echo: 15844
15.8873	Seq: 162001	ACK: 1	time: 15861	echo: 15844
15.8878	Seq: 163501	ACK: 1	time: 15862	echo: 15845
15.8884	Seq: 165001	ACK: 1	time: 15862	echo: 15845
15.9283	Seq: 166501	ACK: 1	time: 15904	echo: 15887
15.9288	Seq: 168001	ACK: 1	time: 15904	echo: 15887
15.9293	Seq: 169501	ACK: 1	time: 15905	echo: 15888
15.9299	Seq: 171001	ACK: 1	time: 15905	echo: 15888
15.9682	Seq: 172501	ACK: 1	time: 15945	echo: 15928
15.9687	Seq: 174001	ACK: 1	time: 15945	echo: 15928
15.9693	Seq: 175501	ACK: 1	time: 15946	echo: 15929
15.9698	Seq: 177001	ACK: 1	time: 15946	echo: 15929
16.0081	Seq: 178501	ACK: 1	time: 15985	echo: 15968
16.0087	Seq: 180001	ACK: 1	time: 15985	echo: 15968
16.0092	Seq: 181501	ACK: 1	time: 15986	echo: 15969
16.0097	Seq: 183001	ACK: 1	time: 15986	echo: 15969
16.0481	Seq: 184501	ACK: 1	time: 16025	echo: 16008
16.0486	Seq: 186001	ACK: 1	time: 16025	echo: 16008
16.0491	Seq: 187501	ACK: 1	time: 16026	echo: 16009
16.0496	Seq: 189001	ACK: 1	time: 16026	echo: 16009
16.0885	Seq: 190501	ACK: 1	time: 16065	echo: 16048
16.089	Seq: 192001	ACK: 1	time: 16065	echo: 16048
16.0896	Seq: 193501	ACK: 1	time: 16066	echo: 16049
16.0901	Seq: 195001	ACK: 1	time: 16066	echo: 16049
16.1295	Seq: 196501	ACK: 1	time: 16106	echo: 16089
16.13	Seq: 198001	ACK: 1	time: 16106	echo: 16089
16.1305	Seq: 199501	ACK: 1	time: 16107	echo: 16090
16.1311	Seq: 201001	ACK: 1	time: 16107	echo: 16090
16.1705	Seq: 202501	ACK: 1	time: 16147	echo: 16130
16.171	Seq: 204001	ACK: 1	time: 16147	echo: 16130
16.1715	Seq: 205501	ACK: 1	time: 16148	echo: 16131
16.1721	Seq: 207001	ACK: 1	time: 16148	echo: 16131
16.2125	Seq: 208501	ACK: 1	time: 16188	echo: 16170
16.213	Seq: 210001	ACK: 1	time: 16188	echo: 16170
16.2136	Seq: 211501	ACK: 1	time: 16189	echo: 16172
16.2141	Seq: 213001	ACK: 1	time: 16189	echo: 16172
16.2555	Seq: 214501	ACK: 1	time: 16230	echo: 16213
16.2561	Seq: 216001	ACK: 1	time: 16230	echo: 16213
16.2566	Seq: 217501	ACK: 1	time: 16231	echo: 16214
16.2571	Seq: 219001	ACK: 1	time: 16231	echo: 16214
16.298	Seq: 220501	ACK: 1	time: 16273	echo: 16256
16.2986	Seq: 222001	ACK: 1	time: 16273	echo: 16256
16.2991	Seq: 223501	ACK: 1	time: 16274	echo: 16257
16.2996	Seq: 225001	ACK: 1	time: 16274	echo: 16257
16.3385	Seq: 226501	ACK: 1	time: 16315	echo: 16298
16.339	Seq: 228001	ACK: 1	time: 16315	echo: 16298
16.3395	Seq: 229501	ACK: 1	time: 16316	echo: 16299
16.3401	Seq: 231001	ACK: 1	time: 16316	echo: 16299
16.3774	Seq: 232501	ACK: 1	time: 16356	echo: 16339
16.3779	Seq: 234001	ACK: 1	time: 16356	echo: 16339
16.3784	Seq: 235501	ACK: 1	time: 16357	echo: 16340
16.3789	Seq: 237001	ACK: 1	time: 16357	echo: 16340
16.4178	Seq: 238501	ACK: 1	time: 16394	echo: 16377
16.4183	Seq: 240001	ACK: 1	time: 16394	echo: 16377
16.4189	Seq: 241501	ACK: 1	time: 16395	echo: 16378
16.4194	Seq: 243001	ACK: 1	time: 16395	echo: 16378
16.4572	Seq: 244501	ACK: 1	time: 16435	echo: 16418
16.4577	Seq: 246001	ACK: 1	time: 16435	echo: 16418
16.4583	Seq: 247501	ACK: 1	time: 16436	echo: 16419
